Timestamp,User_ID,Source_IP,Requested_Domain,Bytes_Sent,Bytes_Received
2026-06-02 01:19:39,USR021,10.15.2.30,wikipedia.org,41299,389360
2026-06-02 01:22:31,USR026,10.15.2.35,apple.com,41564,791644
2026-06-02 01:24:03,USR017,10.15.2.26,slack.com,36277,887386
2026-06-02 01:33:14,USR040,10.15.2.49,cloudflare.com,43961,1131114
2026-06-02 01:33:55,USR040,10.15.2.49,coursera.org,16816,1467659
2026-06-02 01:34:18,USR038,10.15.2.47,welt.de,26440,1462622
2026-06-02 01:34:57,USR040,10.15.2.49,google.de,36515,925473
2026-06-02 01:35:28,USR020,10.15.2.29,outlook.office365.com,33708,801355
2026-06-02 01:36:15,USR037,10.15.2.46,support.microsoft.com,20970,1446285
2026-06-02 01:37:59,USR006,10.15.2.15,aws.amazon.com,21951,715629
2026-06-02 01:38:02,USR038,10.15.2.47,paypal.com,17619,659573
2026-06-02 01:39:15,USR043,10.15.2.52,hs-mainz.de,3730,234041
2026-06-02 01:39:23,USR008,10.15.2.17,n-tv.de,40719,284628
2026-06-02 01:39:46,USR047,10.15.2.56,slack.com,39763,1427063
2026-06-02 01:44:46,USR012,10.15.2.21,microsoft.com,4339,1443692
2026-06-02 01:50:19,USR050,10.15.2.59,workday.com,31810,759734
2026-06-02 01:52:15,USR016,10.15.2.25,google.com,46177,802042
2026-06-02 01:55:28,USR045,10.15.2.54,webex.com,3415,738647
2026-06-02 01:56:22,USR008,10.15.2.17,github.com,5112,997058
2026-06-02 01:56:26,USR006,10.15.2.15,github.io,28187,1433864
2026-06-02 01:56:45,USR047,10.15.2.56,github.io,4554,478198
2026-06-02 01:57:29,USR039,10.15.2.48,duckduckgo.com,35746,1166421
2026-06-02 01:57:57,USR026,10.15.2.35,linkedin.com,14075,885422
2026-06-02 01:58:39,USR021,10.15.2.30,bahn.de,16789,863488
2026-06-02 02:01:19,USR046,10.15.2.55,wikipedia.org,42942,265744
2026-06-02 02:01:50,USR007,10.15.2.16,adobe.com,34229,1216814
2026-06-02 02:05:09,USR017,10.15.2.26,teams.microsoft.com,21973,782955
2026-06-02 02:07:30,USR039,10.15.2.48,github.com,4157,796784
2026-06-02 02:07:43,USR032,10.15.2.41,tagesschau.de,1003,105078
2026-06-02 02:08:58,USR002,10.15.2.11,apple.com,39436,1377865
2026-06-02 02:17:53,USR042,10.15.2.51,sharepoint.com,38012,633521
2026-06-02 02:19:20,USR009,10.15.2.18,stackexchange.com,20076,1114230
2026-06-02 02:22:48,USR038,10.15.2.47,webex.com,16898,377238
2026-06-02 02:27:01,USR004,10.15.2.13,stackexchange.com,19722,791232
2026-06-02 02:27:14,USR025,10.15.2.34,reuters.com,45222,576560
2026-06-02 02:28:13,USR048,10.15.2.57,computerbase.de,36987,1288373
2026-06-02 02:28:35,USR028,10.15.2.37,faz.net,28768,1045340
2026-06-02 02:28:40,USR027,10.15.2.36,stackexchange.com,3776,687505
2026-06-02 02:32:13,USR028,10.15.2.37,ard.de,17679,341380
2026-06-02 02:32:18,USR001,10.15.2.10,jsfiddle.net,20864,662073
2026-06-02 02:32:55,USR028,10.15.2.37,python.org,24367,1029665
2026-06-02 02:33:07,USR049,10.15.2.58,ibm.com,29538,714857
2026-06-02 02:33:47,USR035,10.15.2.44,udemy.com,2412,1199914
2026-06-02 02:35:23,USR029,10.15.2.38,ibm.com,20719,670849
2026-06-02 02:36:27,USR015,10.15.2.24,golem.de,13101,1064043
2026-06-02 02:37:27,USR039,10.15.2.48,wikipedia.org,2393,893607
2026-06-02 02:38:38,USR009,10.15.2.18,sharepoint.com,16393,776959
2026-06-02 02:40:04,USR017,10.15.2.26,codepen.io,27005,801561
2026-06-02 02:40:34,USR009,10.15.2.18,raw.githubusercontent.com,42019,388558
2026-06-02 02:40:41,USR050,10.15.2.59,uni-mainz.de,27942,707707
2026-06-02 02:42:16,USR045,10.15.2.54,w3schools.com,19452,115649
2026-06-02 02:43:25,USR007,10.15.2.16,github.io,26484,1328708
2026-06-02 02:46:16,USR022,10.15.2.31,mozilla.org,40060,1277572
2026-06-02 02:46:38,USR023,10.15.2.32,cloud.google.com,15501,114615
2026-06-02 02:48:31,USR001,10.15.2.10,notion.so,46033,1418138
2026-06-02 02:51:41,USR028,10.15.2.37,aws.amazon.com,11003,393618
2026-06-02 02:51:42,USR008,10.15.2.17,researchgate.net,11962,321093
2026-06-02 02:54:52,USR019,10.15.2.28,yahoo.com,12364,949758
2026-06-02 02:56:52,USR028,10.15.2.37,zeit.de,31850,1457317
2026-06-02 02:59:07,USR043,10.15.2.52,udemy.com,31560,653409
2026-06-02 03:01:58,USR026,10.15.2.35,dhl.de,9303,664711
2026-06-02 03:02:08,USR040,10.15.2.49,cdnjs.cloudflare.com,4912,820190
2026-06-02 03:08:57,USR002,10.15.2.11,sap.com,7293,167811
2026-06-02 03:09:01,USR012,10.15.2.21,forbes.com,18911,1489176
2026-06-02 03:10:06,USR007,10.15.2.16,ard.de,6548,783208
2026-06-02 03:11:34,USR033,10.15.2.42,adobe.com,16962,1120639
2026-06-02 03:11:34,USR034,10.15.2.43,hs-mainz.de,42404,816208
2026-06-02 03:13:15,USR004,10.15.2.13,portal.azure.com,901,1127856
2026-06-02 03:15:32,USR001,10.15.2.10,amazon.de,7600,997277
2026-06-02 03:19:01,USR038,10.15.2.47,notion.so,34334,832641
2026-06-02 03:21:34,USR031,10.15.2.40,paypal.com,47093,1039113
2026-06-02 03:21:46,USR036,10.15.2.45,stackoverflow.com,8878,412798
2026-06-02 03:23:12,USR006,10.15.2.15,jsfiddle.net,11830,1213817
2026-06-02 03:24:31,USR039,10.15.2.48,ard.de,23985,933320
2026-06-02 03:24:47,USR001,10.15.2.10,sueddeutsche.de,18404,937571
2026-06-02 03:30:18,USR009,10.15.2.18,docker.com,47573,858788
2026-06-02 03:30:46,USR017,10.15.2.26,sap.com,11255,1341228
2026-06-02 03:34:22,USR028,10.15.2.37,webex.com,5489,310857
2026-06-02 03:40:00,USR047,10.15.2.56,box.com,7768,347241
2026-06-02 03:41:40,USR004,10.15.2.13,hubspot.com,13862,1110894
2026-06-02 03:43:34,USR017,10.15.2.26,telekom.de,15495,1005952
2026-06-02 03:46:28,USR022,10.15.2.31,stackoverflow.com,15440,903950
2026-06-02 03:49:10,USR023,10.15.2.32,ieee.org,46141,1236681
2026-06-02 03:51:11,USR047,10.15.2.56,notion.so,25788,1118292
2026-06-02 03:54:23,USR004,10.15.2.13,hubspot.com,30725,1164047
2026-06-02 03:57:25,USR023,10.15.2.32,bing.com,42151,356006
2026-06-02 03:58:26,USR024,10.15.2.33,npmjs.com,17849,1080053
2026-06-02 03:58:45,USR012,10.15.2.21,outlook.office365.com,20800,270260
2026-06-02 03:59:32,USR008,10.15.2.17,yahoo.com,44523,1171145
2026-06-02 04:03:37,USR045,10.15.2.54,cdnjs.cloudflare.com,49729,489715
2026-06-02 04:04:47,USR033,10.15.2.42,stackexchange.com,21753,533036
2026-06-02 04:04:58,USR024,10.15.2.33,developer.mozilla.org,49810,564780
2026-06-02 04:08:34,USR004,10.15.2.13,ard.de,2560,1419298
2026-06-02 04:10:38,USR028,10.15.2.37,mozilla.org,17176,642686
2026-06-02 04:15:00,USR042,10.15.2.51,hubspot.com,24579,600122
2026-06-02 04:16:28,USR042,10.15.2.51,npmjs.com,31119,711968
2026-06-02 04:18:51,USR048,10.15.2.57,ard.de,10044,414739
2026-06-02 04:21:34,USR005,10.15.2.14,dhl.de,7800,295483
2026-06-02 04:21:57,USR013,10.15.2.22,salesforce.com,10603,1497112
2026-06-02 04:22:36,USR029,10.15.2.38,google.de,19208,1128730
2026-06-02 04:27:34,USR040,10.15.2.49,golem.de,48765,1032233
2026-06-02 04:34:39,USR044,10.15.2.53,teams.microsoft.com,41184,179978
2026-06-02 04:34:48,USR029,10.15.2.38,google.com,29230,836968
2026-06-02 04:37:42,USR049,10.15.2.58,heise.de,14018,511390
2026-06-02 04:38:10,USR043,10.15.2.52,dhl.de,19732,1354799
2026-06-02 04:42:48,USR042,10.15.2.51,forbes.com,44967,350877
2026-06-02 04:43:39,USR032,10.15.2.41,focus.de,11622,66393
2026-06-02 04:43:50,USR013,10.15.2.22,miro.com,36878,1132146
2026-06-02 04:46:42,USR025,10.15.2.34,miro.com,45397,357920
2026-06-02 04:48:35,USR005,10.15.2.14,dropbox.com,31612,743616
2026-06-02 04:49:52,USR046,10.15.2.55,github.io,1326,1375749
2026-06-02 04:50:13,USR035,10.15.2.44,office.com,4483,143078
2026-06-02 04:51:14,USR039,10.15.2.48,box.com,25864,519866
2026-06-02 04:51:22,USR003,10.15.2.12,bloomberg.com,17207,691860
2026-06-02 04:54:15,USR046,10.15.2.55,bing.com,42137,409606
2026-06-02 04:56:15,USR003,10.15.2.12,npmjs.com,25837,1278915
2026-06-02 04:57:03,USR015,10.15.2.24,faz.net,21799,1145616
2026-06-02 04:57:28,USR033,10.15.2.42,npmjs.com,9991,561447
2026-06-02 04:58:06,USR040,10.15.2.49,developer.mozilla.org,15536,696207
2026-06-02 05:00:53,USR015,10.15.2.24,focus.de,20526,26778
2026-06-02 05:03:22,USR003,10.15.2.12,google.de,46375,1332368
2026-06-02 05:11:01,USR048,10.15.2.57,support.microsoft.com,7305,1081408
2026-06-02 05:12:37,USR005,10.15.2.14,faz.net,47368,833183
2026-06-02 05:14:00,USR029,10.15.2.38,wiley.com,31575,1061389
2026-06-02 05:14:54,USR019,10.15.2.28,techcrunch.com,34197,142427
2026-06-02 05:18:19,USR028,10.15.2.37,reuters.com,23132,363234
2026-06-02 05:19:43,USR018,10.15.2.27,spiegel.de,17152,535501
2026-06-02 05:22:11,USR043,10.15.2.52,notion.so,24057,550725
2026-06-02 05:26:08,USR017,10.15.2.26,ibm.com,28516,114170
2026-06-02 05:28:11,USR035,10.15.2.44,bahn.de,14279,1124144
2026-06-02 05:31:50,USR024,10.15.2.33,box.com,45617,140322
2026-06-02 05:34:47,USR031,10.15.2.40,xing.com,40002,1301271
2026-06-02 05:38:14,USR014,10.15.2.23,spiegel.de,30013,1479604
2026-06-02 05:38:30,USR036,10.15.2.45,outlook.office365.com,7522,34651
2026-06-02 05:49:15,USR042,10.15.2.51,support.microsoft.com,45473,1367059
2026-06-02 05:49:45,USR049,10.15.2.58,stackoverflow.com,48080,1406081
2026-06-02 05:54:41,USR021,10.15.2.30,trello.com,16289,1351830
2026-06-02 06:01:05,USR039,10.15.2.48,duckduckgo.com,8582,310456
2026-06-02 06:04:59,USR035,10.15.2.44,zoom.us,30416,1055481
2026-06-02 06:06:38,USR033,10.15.2.42,forbes.com,43823,537731
2026-06-02 06:08:17,USR035,10.15.2.44,google.de,48691,811493
2026-06-02 06:11:25,USR040,10.15.2.49,notion.so,37717,1216837
2026-06-02 06:13:18,USR028,10.15.2.37,oracle.com,38925,1108654
2026-06-02 06:14:56,USR033,10.15.2.42,w3schools.com,10658,1450292
2026-06-02 06:14:56,USR039,10.15.2.48,ebay.de,4492,643885
2026-06-02 06:18:09,USR021,10.15.2.30,sciencedirect.com,32038,1215779
2026-06-02 06:22:18,USR045,10.15.2.54,portal.azure.com,9206,1007251
2026-06-02 06:24:01,USR007,10.15.2.16,bloomberg.com,18472,944489
2026-06-02 06:26:12,USR044,10.15.2.53,fonts.googleapis.com,9513,534242
2026-06-02 06:29:12,USR025,10.15.2.34,trello.com,15740,78397
2026-06-02 06:32:35,USR006,10.15.2.15,github.io,48269,1256552
2026-06-02 06:33:13,USR035,10.15.2.44,confluence.com,49501,801724
2026-06-02 06:34:06,USR046,10.15.2.55,zdf.de,17056,369063
2026-06-02 06:35:54,USR018,10.15.2.27,n-tv.de,9163,429263
2026-06-02 06:37:29,USR036,10.15.2.45,miro.com,43013,476761
2026-06-02 06:38:19,USR038,10.15.2.47,salesforce.com,29960,343278
2026-06-02 06:40:21,USR034,10.15.2.43,handelsblatt.com,15931,501682
2026-06-02 06:41:34,USR037,10.15.2.46,workday.com,7263,318560
2026-06-02 06:47:21,USR008,10.15.2.17,focus.de,42840,1385136
2026-06-02 06:48:32,USR036,10.15.2.45,microsoft.com,33265,65089
2026-06-02 06:49:39,USR026,10.15.2.35,developer.mozilla.org,10796,1190206
2026-06-02 06:51:54,USR014,10.15.2.23,portal.azure.com,11798,1086397
2026-06-02 06:53:00,USR033,10.15.2.42,nytimes.com,3735,1494523
2026-06-02 06:53:16,USR037,10.15.2.46,w3schools.com,37006,446787
2026-06-02 06:54:41,USR011,10.15.2.20,python.org,10048,256020
2026-06-02 07:00:02,USR003,10.15.2.12,pypi.org,8165,33253
2026-06-02 07:00:36,USR012,10.15.2.21,techcrunch.com,15574,370530
2026-06-02 07:02:38,USR001,10.15.2.10,docker.com,1566,134185
2026-06-02 07:02:38,USR045,10.15.2.54,spiegel.de,34711,811374
2026-06-02 07:05:51,USR030,10.15.2.39,outlook.office365.com,28940,797664
2026-06-02 07:06:44,USR008,10.15.2.17,bbc.co.uk,3469,64496
2026-06-02 07:10:31,USR033,10.15.2.42,uni-mainz.de,41878,1253719
2026-06-02 07:15:48,USR043,10.15.2.52,oracle.com,37076,1421216
2026-06-02 07:15:51,USR031,10.15.2.40,box.com,47349,811991
2026-06-02 07:16:02,USR008,10.15.2.17,developer.mozilla.org,1234,1150696
2026-06-02 07:17:05,USR006,10.15.2.15,hs-mainz.de,19864,399097
2026-06-02 07:18:36,USR024,10.15.2.33,techcrunch.com,25647,196910
2026-06-02 07:19:31,USR019,10.15.2.28,cdnjs.cloudflare.com,4544,495316
2026-06-02 07:19:31,USR036,10.15.2.45,cloud.google.com,19463,671672
2026-06-02 07:20:49,USR042,10.15.2.51,heise.de,16488,1346595
2026-06-02 07:23:15,USR006,10.15.2.15,wiwo.de,39142,1072249
2026-06-02 07:25:20,USR049,10.15.2.58,nytimes.com,3604,1014060
2026-06-02 07:26:04,USR018,10.15.2.27,ard.de,28099,1156128
2026-06-02 07:26:14,USR042,10.15.2.51,github.com,9560,410918
2026-06-02 07:29:16,USR021,10.15.2.30,coursera.org,20772,859038
2026-06-02 07:33:32,USR038,10.15.2.47,google.de,21235,1420264
2026-06-02 07:35:26,USR007,10.15.2.16,arxiv.org,2785,9654
2026-06-02 07:38:25,USR013,10.15.2.22,google.com,48559,37445
2026-06-02 07:40:40,USR030,10.15.2.39,github.com,49756,849831
2026-06-02 07:43:55,USR012,10.15.2.21,outlook.office365.com,729,778068
2026-06-02 07:44:03,USR018,10.15.2.27,ard.de,22089,1235809
2026-06-02 07:45:32,USR025,10.15.2.34,wikipedia.org,29174,158306
2026-06-02 07:48:09,USR022,10.15.2.31,wikipedia.org,1780,1447004
2026-06-02 07:48:43,USR003,10.15.2.12,sap.com,29067,909753
2026-06-02 07:49:20,USR043,10.15.2.52,mozilla.org,26054,887169
2026-06-02 07:53:36,USR018,10.15.2.27,telekom.de,6531,156823
2026-06-02 07:55:02,USR001,10.15.2.10,uni-mainz.de,42921,826154
2026-06-02 07:56:09,USR024,10.15.2.33,cnn.com,20101,183491
2026-06-02 07:59:58,USR046,10.15.2.55,bloomberg.com,6417,1478562
2026-06-02 08:02:13,USR015,10.15.2.24,dropbox.com,18993,5325
2026-06-02 08:03:27,USR029,10.15.2.38,gitlab.com,35997,681332
2026-06-02 08:04:04,USR007,10.15.2.16,bing.com,26637,1289899
2026-06-02 08:06:25,USR038,10.15.2.47,cdnjs.cloudflare.com,18120,1299327
2026-06-02 08:08:47,USR031,10.15.2.40,wiwo.de,3249,1098375
2026-06-02 08:10:19,USR040,10.15.2.49,dhl.de,1485,772250
2026-06-02 08:11:24,USR050,10.15.2.59,gitlab.com,37311,410205
2026-06-02 08:11:32,USR028,10.15.2.37,techcrunch.com,28004,1151731
2026-06-02 08:13:00,USR013,10.15.2.22,faz.net,19780,1163740
2026-06-02 08:13:17,USR010,10.15.2.19,amazon.de,25267,1122499
2026-06-02 08:18:07,USR047,10.15.2.56,hs-mainz.de,37689,1186055
2026-06-02 08:18:24,USR040,10.15.2.49,sciencedirect.com,27058,336088
2026-06-02 08:22:28,USR025,10.15.2.34,pypi.org,40275,964830
2026-06-02 08:22:48,USR001,10.15.2.10,welt.de,35100,492901
2026-06-02 08:25:49,USR035,10.15.2.44,outlook.office365.com,28906,1172273
2026-06-02 08:28:38,USR036,10.15.2.45,nytimes.com,34581,1334276
2026-06-02 08:33:10,USR037,10.15.2.46,box.com,8253,992859
2026-06-02 08:34:01,USR034,10.15.2.43,wikipedia.org,45203,1386984
2026-06-02 08:34:06,USR042,10.15.2.51,outlook.office365.com,32304,1290417
2026-06-02 08:38:25,USR005,10.15.2.14,office.com,24360,66245
2026-06-02 08:38:55,USR024,10.15.2.33,handelsblatt.com,39255,901162
2026-06-02 08:43:27,USR012,10.15.2.21,forbes.com,24290,953130
2026-06-02 08:46:50,USR005,10.15.2.14,fonts.googleapis.com,37812,955094
2026-06-02 08:47:56,USR025,10.15.2.34,support.microsoft.com,2031,1455773
2026-06-02 08:49:14,USR039,10.15.2.48,raw.githubusercontent.com,16015,267298
2026-06-02 08:50:08,USR002,10.15.2.11,telekom.de,6200,280294
2026-06-02 08:52:56,USR028,10.15.2.37,golem.de,46476,753843
2026-06-02 08:55:16,USR030,10.15.2.39,maps.google.com,41857,1096664
2026-06-02 08:56:08,USR037,10.15.2.46,outlook.office365.com,37139,393689
2026-06-02 08:57:53,USR025,10.15.2.34,amazon.de,1462,636861
2026-06-02 08:59:44,USR006,10.15.2.15,stackexchange.com,36760,14256
2026-06-02 09:00:48,USR049,10.15.2.58,ibm.com,37962,774892
2026-06-02 09:01:18,USR009,10.15.2.18,notion.so,5273,968756
2026-06-02 09:01:30,USR024,10.15.2.33,python.org,22494,1072589
2026-06-02 09:01:40,USR021,10.15.2.30,ard.de,8218,967886
2026-06-02 09:02:31,USR032,10.15.2.41,cloud.google.com,30444,611825
2026-06-02 09:05:14,USR046,10.15.2.55,webex.com,6412,1409113
2026-06-02 09:08:01,USR048,10.15.2.57,google.de,9541,1025992
2026-06-02 09:09:40,USR019,10.15.2.28,linkedin.com,25737,1264743
2026-06-02 09:13:05,USR012,10.15.2.21,dhl.de,5390,204526
2026-06-02 09:15:10,USR035,10.15.2.44,nytimes.com,44604,1354623
2026-06-02 09:17:48,USR036,10.15.2.45,zoom.us,9980,589896
2026-06-02 09:24:20,USR006,10.15.2.15,dropbox.com,40382,1496787
2026-06-02 09:25:04,USR038,10.15.2.47,bahn.de,26898,290926
2026-06-02 09:26:27,USR028,10.15.2.37,bahn.de,17950,373250
2026-06-02 09:28:55,USR011,10.15.2.20,computerbase.de,9734,1266915
2026-06-02 09:30:12,USR031,10.15.2.40,w3schools.com,22406,1076217
2026-06-02 09:42:20,USR038,10.15.2.47,notion.so,5379,944206
2026-06-02 09:45:06,USR004,10.15.2.13,heise.de,46842,556348
2026-06-02 09:47:28,USR047,10.15.2.56,cloudflare.com,48433,770483
2026-06-02 09:47:45,USR018,10.15.2.27,wiwo.de,9143,222695
2026-06-02 09:48:59,USR036,10.15.2.45,xing.com,23215,1430192
2026-06-02 09:50:54,USR019,10.15.2.28,uni-mainz.de,24934,1021439
2026-06-02 09:52:19,USR003,10.15.2.12,docker.com,21403,914507
2026-06-02 09:53:02,USR050,10.15.2.59,yahoo.com,33647,267119
2026-06-02 09:55:29,USR001,10.15.2.10,accounts.google.com,38378,298822
2026-06-02 09:55:43,USR009,10.15.2.18,dhl.de,24562,1044169
2026-06-02 09:56:52,USR001,10.15.2.10,google.com,47050,1206861
2026-06-02 09:57:46,USR002,10.15.2.11,dhl.de,48624,106398
2026-06-02 09:58:39,USR005,10.15.2.14,arxiv.org,41926,839389
2026-06-02 10:01:44,USR015,10.15.2.24,trello.com,46645,719584
2026-06-02 10:02:17,USR027,10.15.2.36,udemy.com,18529,112815
2026-06-02 10:05:21,USR030,10.15.2.39,w3schools.com,11751,445069
2026-06-02 10:06:26,USR009,10.15.2.18,yahoo.com,18748,987667
2026-06-02 10:07:02,USR012,10.15.2.21,welt.de,33471,343741
2026-06-02 10:09:44,USR036,10.15.2.45,w3schools.com,40544,690072
2026-06-02 10:09:50,USR047,10.15.2.56,paypal.com,18849,12605
2026-06-02 10:10:04,USR004,10.15.2.13,jira.com,6330,1020114
2026-06-02 10:12:25,USR034,10.15.2.43,reuters.com,43226,1085619
2026-06-02 10:14:36,USR012,10.15.2.21,linkedin.com,11045,1446617
2026-06-02 10:14:40,USR017,10.15.2.26,hs-mainz.de,47494,951221
2026-06-02 10:19:43,USR016,10.15.2.25,cdnjs.cloudflare.com,6404,287736
2026-06-02 10:19:50,USR027,10.15.2.36,jira.com,5250,818811
2026-06-02 10:22:02,USR035,10.15.2.44,gitlab.com,24954,15100
2026-06-02 10:24:19,USR031,10.15.2.40,raw.githubusercontent.com,4819,125558
2026-06-02 10:31:39,USR023,10.15.2.32,spiegel.de,37361,1347281
2026-06-02 10:31:59,USR045,10.15.2.54,coursera.org,49852,125735
2026-06-02 10:32:33,USR006,10.15.2.15,springer.com,8113,1206522
2026-06-02 10:32:54,USR024,10.15.2.33,salesforce.com,567,1282140
2026-06-02 10:34:28,USR012,10.15.2.21,udemy.com,30897,231024
2026-06-02 10:36:33,USR043,10.15.2.52,raw.githubusercontent.com,6147,662568
2026-06-02 10:38:56,USR012,10.15.2.21,trello.com,28510,171598
2026-06-02 10:39:09,USR048,10.15.2.57,python.org,3358,762694
2026-06-02 10:40:23,USR015,10.15.2.24,bitbucket.org,29374,113652
2026-06-02 10:40:57,USR037,10.15.2.46,jsfiddle.net,9423,420611
2026-06-02 10:51:53,USR003,10.15.2.12,bbc.co.uk,2651,971671
2026-06-02 10:53:13,USR005,10.15.2.14,udemy.com,28692,1246971
2026-06-02 10:56:12,USR021,10.15.2.30,computerbase.de,45096,32840
2026-06-02 10:57:11,USR001,10.15.2.10,sueddeutsche.de,32210,539763
2026-06-02 10:57:12,USR045,10.15.2.54,npmjs.com,43337,183663
2026-06-02 10:57:33,USR033,10.15.2.42,springer.com,38117,656853
2026-06-02 11:01:02,USR036,10.15.2.45,cloud.google.com,47120,688248
2026-06-02 11:03:17,USR045,10.15.2.54,reuters.com,19704,478060
2026-06-02 11:08:12,USR042,10.15.2.51,paypal.com,9730,1192106
2026-06-02 11:14:18,USR034,10.15.2.43,portal.azure.com,31192,868552
2026-06-02 11:14:31,USR038,10.15.2.47,duckduckgo.com,36894,1203844
2026-06-02 11:15:10,USR014,10.15.2.23,cdnjs.cloudflare.com,27509,724707
2026-06-02 11:15:11,USR009,10.15.2.18,paypal.com,39505,541158
2026-06-02 11:17:31,USR018,10.15.2.27,techcrunch.com,31447,244361
2026-06-02 11:18:31,USR027,10.15.2.36,reuters.com,48518,186739
2026-06-02 11:20:26,USR040,10.15.2.49,bing.com,47748,1081342
2026-06-02 11:24:16,USR010,10.15.2.19,raw.githubusercontent.com,31572,426011
2026-06-02 11:24:26,USR020,10.15.2.29,jira.com,35785,175313
2026-06-02 11:29:34,USR014,10.15.2.23,webex.com,48036,150317
2026-06-02 11:30:33,USR003,10.15.2.12,gitlab.com,17396,698862
2026-06-02 11:31:05,USR003,10.15.2.12,bing.com,10574,739767
2026-06-02 11:32:09,USR050,10.15.2.59,wikimedia.org,37297,1394483
2026-06-02 11:35:52,USR040,10.15.2.49,sharepoint.com,26929,467104
2026-06-02 11:37:30,USR044,10.15.2.53,coursera.org,12504,146117
2026-06-02 11:39:11,USR030,10.15.2.39,coursera.org,19949,449397
2026-06-02 11:40:33,USR047,10.15.2.56,hubspot.com,24089,920238
2026-06-02 11:42:25,USR017,10.15.2.26,gstatic.com,34842,509419
2026-06-02 11:43:56,USR022,10.15.2.31,sap.com,10421,884223
2026-06-02 11:47:42,USR034,10.15.2.43,wikipedia.org,4463,852671
2026-06-02 11:48:31,USR018,10.15.2.27,codepen.io,36261,915145
2026-06-02 11:49:00,USR003,10.15.2.12,heise.de,49346,902237
2026-06-02 11:49:16,USR029,10.15.2.38,stackexchange.com,13198,1235725
2026-06-02 11:50:38,USR036,10.15.2.45,uni-mainz.de,14854,529163
2026-06-02 11:52:10,USR020,10.15.2.29,golem.de,36016,1057664
2026-06-02 11:52:53,USR013,10.15.2.22,box.com,36358,638778
2026-06-02 11:55:56,USR012,10.15.2.21,cdnjs.cloudflare.com,21335,479839
2026-06-02 11:57:35,USR025,10.15.2.34,office.com,41828,626773
2026-06-02 12:01:57,USR026,10.15.2.35,gstatic.com,9537,1134864
2026-06-02 12:03:54,USR004,10.15.2.13,focus.de,22182,702433
2026-06-02 12:04:21,USR004,10.15.2.13,nytimes.com,29697,933834
2026-06-02 12:05:58,USR018,10.15.2.27,google.de,46682,107111
2026-06-02 12:07:05,USR026,10.15.2.35,n-tv.de,24099,943591
2026-06-02 12:07:06,USR040,10.15.2.49,atlassian.net,22491,741118
2026-06-02 12:10:41,USR006,10.15.2.15,uni-mainz.de,24369,834707
2026-06-02 12:16:29,USR011,10.15.2.20,nytimes.com,13999,1185991
2026-06-02 12:16:53,USR012,10.15.2.21,wikipedia.org,48287,22411
2026-06-02 12:18:04,USR039,10.15.2.48,cdnjs.cloudflare.com,2729,1136228
2026-06-02 12:20:59,USR022,10.15.2.31,theguardian.com,21769,226689
2026-06-02 12:22:59,USR003,10.15.2.12,outlook.office365.com,32834,1320991
2026-06-02 12:23:46,USR045,10.15.2.54,hubspot.com,20781,59789
2026-06-02 12:23:55,USR043,10.15.2.52,dropbox.com,39827,215315
2026-06-02 12:27:26,USR015,10.15.2.24,arxiv.org,7035,176765
2026-06-02 12:27:43,USR007,10.15.2.16,amazon.de,30823,1066326
2026-06-02 12:28:43,USR025,10.15.2.34,developer.mozilla.org,6709,1262445
2026-06-02 12:29:56,USR044,10.15.2.53,bing.com,1751,300475
2026-06-02 12:30:58,USR022,10.15.2.31,developer.mozilla.org,19828,1478729
2026-06-02 12:34:20,USR029,10.15.2.38,stripe.com,45194,817928
2026-06-02 12:41:40,USR004,10.15.2.13,aws.amazon.com,45506,1475662
2026-06-02 12:42:10,USR012,10.15.2.21,w3schools.com,11522,1331271
2026-06-02 12:43:31,USR002,10.15.2.11,telekom.de,27115,1304294
2026-06-02 12:43:31,USR024,10.15.2.33,miro.com,15822,662869
2026-06-02 12:43:53,USR018,10.15.2.27,heise.de,46285,176394
2026-06-02 12:48:49,USR044,10.15.2.53,coursera.org,12108,3363
2026-06-02 12:52:17,USR006,10.15.2.15,bing.com,44203,285604
2026-06-02 12:54:16,USR012,10.15.2.21,computerbase.de,29187,659975
2026-06-02 12:55:42,USR037,10.15.2.46,wikimedia.org,23918,126824
2026-06-02 12:59:14,USR001,10.15.2.10,handelsblatt.com,10848,877940
2026-06-02 12:59:56,USR049,10.15.2.58,handelsblatt.com,46351,108480
2026-06-02 13:07:13,USR006,10.15.2.15,bahn.de,21439,234770
2026-06-02 13:07:57,USR022,10.15.2.31,amazon.de,14563,385973
2026-06-02 13:12:06,USR023,10.15.2.32,zoom.us,43404,1441454
2026-06-02 13:14:48,USR044,10.15.2.53,welt.de,39048,546482
2026-06-02 13:19:41,USR029,10.15.2.38,fonts.googleapis.com,42031,1297274
2026-06-02 13:21:44,USR022,10.15.2.31,hubspot.com,2596,920681
2026-06-02 13:23:39,USR019,10.15.2.28,spiegel.de,3372,1034454
2026-06-02 13:25:05,USR007,10.15.2.16,microsoft.com,29528,1478781
2026-06-02 13:25:19,USR013,10.15.2.22,ibm.com,8963,974440
2026-06-02 13:28:37,USR039,10.15.2.48,hubspot.com,36593,105845
2026-06-02 13:29:42,USR023,10.15.2.32,xing.com,46918,1239083
2026-06-02 13:29:52,USR044,10.15.2.53,accounts.google.com,24496,1352384
2026-06-02 13:35:46,USR002,10.15.2.11,sueddeutsche.de,15612,1399598
